id,score_smog1,score_smog2,score_smartway
25525,5.0,-1.0,NON
25527,5.0,-1.0,NON
25528,5.0,-1.0,NON
25529,5.0,-1.0,NON
25530,5.0,-1.0,NON
25531,5.0,-1.0,NON
25533,5.0,-1.0,SMARTWAY
25534,5.0,-1.0,SMARTWAY
25535,5.0,-1.0,NON
25536,5.0,-1.0,NON
25537,5.0,-1.0,NON
25538,5.0,-1.0,NON
25539,5.0,-1.0,NON
25540,9.0,-1.0,SMARTWAY
25541,9.0,-1.0,SMARTWAY
25542,5.0,-1.0,NON
25543,5.0,-1.0,NON
25544,5.0,-1.0,NON
25545,5.0,-1.0,NON
25546,5.0,-1.0,NON
25547,5.0,-1.0,NON
25548,5.0,-1.0,NON
25549,5.0,-1.0,NON
25550,5.0,-1.0,NON
25551,5.0,-1.0,NON
25552,5.0,-1.0,NON
25553,5.0,-1.0,NON
25554,5.0,-1.0,NON
25555,5.0,-1.0,NON
25556,5.0,-1.0,NON
25557,5.0,-1.0,NON
25558,5.0,-1.0,NON
25559,5.0,-1.0,NON
25560,5.0,-1.0,NON
25561,5.0,-1.0,NON
25562,5.0,-1.0,NON
25563,5.0,-1.0,NON
25564,5.0,-1.0,NON
25565,5.0,-1.0,NON
25566,5.0,-1.0,NON
25567,5.0,-1.0,NON
25568,5.0,-1.0,NON
25569,5.0,-1.0,NON
25570,5.0,-1.0,NON
25571,5.0,-1.0,NON
25572,5.0,-1.0,NON
25573,5.0,-1.0,NON
25574,5.0,-1.0,NON
25575,6.0,-1.0,NON
25576,6.0,-1.0,NON
25577,5.0,-1.0,NON
25578,5.0,-1.0,NON
25579,6.0,-1.0,NON
25580,6.0,-1.0,NON
25581,5.0,-1.0,NON
25582,5.0,-1.0,NON
25583,6.0,-1.0,NON
25584,6.0,-1.0,NON
25585,5.0,-1.0,NON
25586,5.0,-1.0,NON
25587,6.0,-1.0,NON
25588,6.0,-1.0,NON
25589,5.0,-1.0,NON
25590,5.0,-1.0,NON
25592,6.0,-1.0,NON
25593,6.0,-1.0,NON
25594,5.0,-1.0,SMARTWAY
25595,5.0,-1.0,NON
25596,5.0,-1.0,NON
25597,5.0,-1.0,NON
25598,5.0,-1.0,NON
25599,5.0,-1.0,NON
25600,5.0,-1.0,NON
25601,5.0,-1.0,NON
25602,6.0,-1.0,NON
25603,5.0,-1.0,NON
25604,6.0,-1.0,NON
25605,5.0,-1.0,NON
25606,6.0,-1.0,NON
25607,5.0,-1.0,NON
25608,5.0,-1.0,NON
25609,5.0,-1.0,SMARTWAY
25610,5.0,-1.0,NON
25611,5.0,5.0,SMARTWAY
25612,5.0,-1.0,SMARTWAY
25613,5.0,-1.0,NON
25614,5.0,5.0,SMARTWAY
25615,5.0,-1.0,NON
25616,5.0,-1.0,NON
25617,5.0,-1.0,NON
25618,5.0,-1.0,NON
25619,5.0,-1.0,SMARTWAY
25620,5.0,-1.0,NON
25621,6.0,-1.0,NON
25622,7.0,-1.0,SMARTWAY
25623,5.0,-1.0,NON
25624,6.0,-1.0,NON
25625,5.0,-1.0,NON
25626,6.0,-1.0,NON
25627,5.0,-1.0,NON
25628,5.0,-1.0,NON
25629,5.0,-1.0,NON
25630,5.0,-1.0,NON
25631,5.0,-1.0,NON
25632,5.0,-1.0,NON
25633,5.0,-1.0,NON
25634,5.0,-1.0,NON
25635,5.0,-1.0,NON
25636,5.0,-1.0,NON
25637,5.0,-1.0,NON
25638,5.0,-1.0,NON
25639,5.0,-1.0,NON
25640,5.0,-1.0,SMARTWAY
25641,5.0,-1.0,NON
25642,6.0,-1.0,NON
25643,7.0,-1.0,SMARTWAY
25644,5.0,-1.0,NON
25645,6.0,-1.0,NON
25646,7.0,-1.0,SMARTWAY
25647,5.0,-1.0,NON
25648,6.0,-1.0,NON
25649,5.0,-1.0,NON
25650,5.0,-1.0,NON
25651,5.0,-1.0,NON
25652,5.0,-1.0,NON
25653,5.0,-1.0,NON
25654,5.0,-1.0,SMARTWAY
25655,6.0,-1.0,NON
25656,5.0,-1.0,NON
25657,5.0,-1.0,NON
25658,5.0,-1.0,NON
25659,5.0,-1.0,NON
25660,5.0,-1.0,NON
25661,5.0,-1.0,NON
25662,5.0,-1.0,NON
25663,5.0,-1.0,NON
25664,5.0,-1.0,NON
25665,5.0,-1.0,NON
25666,5.0,-1.0,NON
25667,5.0,-1.0,NON
25668,5.0,-1.0,NON
25669,5.0,-1.0,NON
25670,6.0,-1.0,NON
25671,7.0,-1.0,SMARTWAY
25672,5.0,-1.0,NON
25673,5.0,-1.0,NON
25674,5.0,-1.0,NON
25675,5.0,-1.0,NON
25676,5.0,-1.0,NON
25678,6.0,-1.0,NON
25679,6.0,-1.0,NON
25680,5.0,-1.0,NON
25681,5.0,-1.0,NON
25682,5.0,-1.0,NON
25683,5.0,-1.0,NON
25684,5.0,-1.0,NON
25685,5.0,-1.0,NON
25686,5.0,-1.0,NON
25687,5.0,-1.0,NON
25688,5.0,-1.0,NON
25689,5.0,-1.0,NON
25690,5.0,-1.0,NON
25691,5.0,-1.0,NON
25692,5.0,-1.0,NON
25693,5.0,-1.0,NON
25694,5.0,-1.0,NON
25695,5.0,-1.0,NON
25696,5.0,-1.0,NON
25697,6.0,-1.0,NON
25698,7.0,-1.0,SMARTWAY
25699,5.0,-1.0,NON
25700,5.0,-1.0,NON
25701,5.0,-1.0,NON
25702,5.0,-1.0,NON
25703,6.0,-1.0,NON
25704,7.0,-1.0,SMARTWAY
25705,5.0,-1.0,NON
25706,6.0,-1.0,NON
25707,5.0,-1.0,NON
25708,5.0,-1.0,NON
25709,5.0,-1.0,NON
25710,5.0,-1.0,NON
25711,5.0,-1.0,NON
25712,5.0,-1.0,NON
25713,5.0,-1.0,NON
25714,5.0,-1.0,NON
25715,6.0,-1.0,NON
25716,5.0,-1.0,NON
25717,5.0,-1.0,NON
25718,5.0,-1.0,NON
25719,5.0,-1.0,NON
25720,5.0,-1.0,NON
25721,5.0,-1.0,NON
25723,5.0,-1.0,NON
25724,5.0,-1.0,NON
25725,5.0,-1.0,NON
25726,5.0,-1.0,NON
25727,5.0,-1.0,NON
25728,5.0,-1.0,NON
25729,5.0,-1.0,NON
25730,5.0,5.0,SMARTWAY
25731,5.0,5.0,SMARTWAY
25732,5.0,5.0,SMARTWAY
25733,5.0,5.0,NON
25734,5.0,5.0,NON
25735,6.0,6.0,NON
25736,5.0,5.0,NON
25737,5.0,5.0,NON
25738,6.0,6.0,NON
25739,5.0,5.0,NON
25740,5.0,5.0,NON
25741,5.0,5.0,NON
25742,6.0,6.0,NON
25743,5.0,5.0,NON
25744,6.0,6.0,NON
25745,5.0,5.0,NON
25746,6.0,6.0,NON
25747,6.0,6.0,NON
25748,6.0,6.0,NON
25749,6.0,6.0,NON
25750,6.0,6.0,NON
25751,6.0,6.0,NON
25752,6.0,6.0,NON
25753,6.0,6.0,NON
25754,6.0,6.0,NON
25755,6.0,6.0,NON
25756,6.0,6.0,NON
25757,6.0,6.0,NON
25758,6.0,6.0,NON
25759,6.0,6.0,NON
25760,6.0,6.0,NON
25761,6.0,6.0,NON
25762,5.0,5.0,SMARTWAY
25763,5.0,5.0,SMARTWAY
25764,5.0,5.0,SMARTWAY
25765,5.0,5.0,SMARTWAY
25766,5.0,5.0,SMARTWAY
25767,5.0,5.0,SMARTWAY
25768,5.0,5.0,NON
25769,5.0,5.0,NON
25770,6.0,6.0,NON
25771,6.0,6.0,NON
25772,5.0,5.0,NON
25773,5.0,5.0,NON
25774,6.0,6.0,NON
25775,5.0,5.0,NON
25776,6.0,6.0,NON
25777,5.0,5.0,NON
25778,6.0,6.0,NON
25779,6.0,6.0,NON
25781,5.0,-1.0,NON
25782,5.0,-1.0,NON
25783,5.0,-1.0,NON
25788,5.0,-1.0,NON
25793,5.0,-1.0,NON
25794,5.0,-1.0,NON
25795,5.0,-1.0,NON
25798,2.0,-1.0,NON
25799,5.0,-1.0,SMARTWAY
25800,5.0,-1.0,SMARTWAY
25801,5.0,-1.0,SMARTWAY
25802,5.0,-1.0,SMARTWAY
25807,5.0,-1.0,NON
25809,5.0,-1.0,NON
25811,5.0,-1.0,NON
25813,5.0,-1.0,NON
25815,5.0,-1.0,NON
25818,5.0,-1.0,NON
25820,5.0,-1.0,NON
25822,5.0,-1.0,NON
25824,5.0,-1.0,NON
25826,5.0,-1.0,NON
25827,5.0,-1.0,SMARTWAY
25828,5.0,-1.0,NON
25829,5.0,-1.0,NON
25830,5.0,-1.0,NON
25832,5.0,-1.0,NON
25833,5.0,-1.0,NON
25834,5.0,-1.0,NON
25835,5.0,-1.0,NON
25836,5.0,-1.0,NON
25837,5.0,-1.0,NON
25838,5.0,-1.0,NON
25839,5.0,-1.0,NON
25844,5.0,-1.0,NON
25845,5.0,-1.0,NON
25846,5.0,-1.0,NON
25847,5.0,-1.0,NON
25848,5.0,-1.0,NON
25849,5.0,-1.0,NON
25856,5.0,-1.0,NON
25857,5.0,-1.0,NON
25859,5.0,-1.0,NON
25868,8.0,-1.0,SMARTWAY ELITE
25869,5.0,-1.0,SMARTWAY
25870,5.0,-1.0,SMARTWAY
25871,5.0,-1.0,NON
25872,5.0,-1.0,SMARTWAY
25873,5.0,-1.0,NON
25874,5.0,-1.0,NON
25875,5.0,-1.0,NON
25876,6.0,-1.0,NON
25877,6.0,-1.0,NON
25878,6.0,-1.0,NON
25879,6.0,-1.0,NON
25880,5.0,-1.0,SMARTWAY
25881,5.0,-1.0,SMARTWAY
25882,5.0,-1.0,SMARTWAY
25883,5.0,-1.0,SMARTWAY
25884,5.0,-1.0,SMARTWAY
25885,5.0,-1.0,SMARTWAY
25886,5.0,-1.0,NON
25887,5.0,-1.0,NON
25888,5.0,-1.0,NON
25889,5.0,-1.0,NON
25891,2.0,-1.0,NON
25892,2.0,-1.0,NON
25893,5.0,-1.0,SMARTWAY
25894,5.0,-1.0,SMARTWAY
25895,5.0,-1.0,SMARTWAY
25896,5.0,-1.0,SMARTWAY
25897,5.0,-1.0,NON
25898,5.0,-1.0,NON
25899,5.0,-1.0,NON
25900,5.0,-1.0,NON
25901,5.0,-1.0,NON
25908,6.0,-1.0,SMARTWAY
25909,6.0,-1.0,NON
25911,6.0,-1.0,NON
25912,5.0,-1.0,NON
25913,6.0,-1.0,NON
25915,6.0,-1.0,SMARTWAY
25916,6.0,-1.0,SMARTWAY
25917,5.0,-1.0,SMARTWAY
25918,8.0,-1.0,SMARTWAY
25919,8.0,-1.0,SMARTWAY
25920,5.0,-1.0,NON
25921,8.0,-1.0,SMARTWAY ELITE
25922,5.0,-1.0,SMARTWAY
25923,5.0,-1.0,SMARTWAY
25924,6.0,-1.0,NON
25926,5.0,-1.0,NON
25927,5.0,-1.0,NON
25928,5.0,-1.0,NON
25929,5.0,-1.0,NON
25930,5.0,-1.0,NON
25931,5.0,-1.0,NON
25932,5.0,-1.0,NON
25933,5.0,-1.0,NON
25934,5.0,-1.0,NON
25935,5.0,-1.0,NON
25936,5.0,-1.0,NON
25937,5.0,-1.0,NON
25939,5.0,-1.0,NON
25940,5.0,-1.0,SMARTWAY
25941,5.0,-1.0,SMARTWAY
25942,5.0,-1.0,SMARTWAY
25943,5.0,-1.0,SMARTWAY
25944,5.0,-1.0,SMARTWAY
25945,5.0,-1.0,NON
25946,5.0,-1.0,NON
25947,5.0,-1.0,NON
25948,5.0,-1.0,NON
25949,5.0,-1.0,NON
25950,5.0,-1.0,NON
25951,5.0,-1.0,NON
25952,5.0,-1.0,NON
25953,5.0,-1.0,NON
25954,5.0,-1.0,NON
25955,5.0,-1.0,NON
25960,5.0,-1.0,NON
25961,5.0,-1.0,NON
25964,9.0,-1.0,SMARTWAY
25965,6.0,-1.0,NON
25966,9.0,-1.0,SMARTWAY
25967,6.0,-1.0,NON
25968,5.0,-1.0,SMARTWAY
25969,5.0,-1.0,SMARTWAY
25970,5.0,-1.0,SMARTWAY
25971,9.0,-1.0,SMARTWAY
25972,5.0,-1.0,NON
25975,5.0,-1.0,NON
25976,5.0,-1.0,NON
25977,6.0,-1.0,NON
25978,5.0,-1.0,NON
25979,6.0,-1.0,NON
25980,5.0,-1.0,NON
25981,5.0,-1.0,NON
25982,5.0,-1.0,SMARTWAY
25983,5.0,-1.0,SMARTWAY
25984,5.0,-1.0,NON
25985,5.0,-1.0,NON
25986,9.0,-1.0,SMARTWAY ELITE
25987,7.0,-1.0,SMARTWAY
25988,5.0,-1.0,NON
25989,5.0,-1.0,NON
25990,6.0,-1.0,NON
25991,6.0,-1.0,NON
25993,6.0,-1.0,NON
25994,5.0,-1.0,NON
25995,6.0,-1.0,NON
25997,6.0,-1.0,NON
25998,5.0,-1.0,NON
25999,6.0,-1.0,NON
26000,6.0,-1.0,NON
26001,6.0,-1.0,NON
26002,6.0,-1.0,NON
26003,5.0,-1.0,NON
26004,5.0,-1.0,NON
26005,5.0,-1.0,SMARTWAY
26006,8.0,-1.0,SMARTWAY
26007,8.0,-1.0,SMARTWAY
26008,5.0,-1.0,NON
26009,5.0,-1.0,NON
26011,5.0,-1.0,NON
26012,5.0,-1.0,NON
26013,5.0,-1.0,NON
26014,5.0,-1.0,NON
26015,5.0,-1.0,NON
26016,5.0,-1.0,NON
26017,5.0,-1.0,NON
26018,5.0,-1.0,NON
26019,5.0,-1.0,SMARTWAY
26020,5.0,-1.0,SMARTWAY
26021,5.0,-1.0,SMARTWAY
26022,5.0,-1.0,NON
26023,5.0,-1.0,NON
26024,5.0,-1.0,NON
26025,5.0,-1.0,NON
26026,5.0,-1.0,NON
26027,5.0,-1.0,NON
26028,5.0,-1.0,NON
26029,5.0,-1.0,NON
26030,5.0,-1.0,NON
26031,5.0,-1.0,SMARTWAY
26032,5.0,-1.0,SMARTWAY
26033,5.0,-1.0,NON
26034,5.0,-1.0,SMARTWAY
26037,5.0,-1.0,NON
26038,5.0,-1.0,NON
26039,6.0,-1.0,NON
26040,6.0,-1.0,NON
26041,6.0,-1.0,SMARTWAY
26042,6.0,-1.0,NON
26043,5.0,-1.0,NON
26044,5.0,-1.0,NON
26045,6.0,-1.0,NON
26046,6.0,-1.0,NON
26047,6.0,-1.0,NON
26048,6.0,-1.0,SMARTWAY
26049,5.0,-1.0,NON
26050,5.0,-1.0,NON
26051,5.0,-1.0,NON
26052,5.0,-1.0,NON
26053,6.0,-1.0,NON
26054,6.0,-1.0,NON
26055,5.0,-1.0,NON
26056,5.0,-1.0,NON
26057,6.0,-1.0,NON
26058,6.0,-1.0,NON
26059,5.0,-1.0,NON
26060,5.0,-1.0,NON
26061,5.0,-1.0,NON
26062,5.0,-1.0,NON
26063,5.0,-1.0,NON
26064,5.0,-1.0,NON
26065,5.0,-1.0,NON
26066,5.0,-1.0,NON
26067,5.0,-1.0,NON
26068,5.0,-1.0,NON
26069,6.0,-1.0,NON
26073,5.0,-1.0,NON
26074,5.0,-1.0,NON
26075,5.0,-1.0,NON
26076,5.0,-1.0,NON
26077,5.0,-1.0,NON
26078,5.0,-1.0,NON
26079,5.0,-1.0,NON
26080,5.0,-1.0,NON
26081,5.0,-1.0,NON
26082,5.0,-1.0,NON
26083,5.0,-1.0,NON
26084,5.0,-1.0,NON
26085,6.0,-1.0,NON
26089,5.0,-1.0,NON
26090,5.0,-1.0,NON
26091,5.0,-1.0,NON
26092,5.0,-1.0,NON
26093,5.0,-1.0,NON
26094,5.0,-1.0,NON
26095,5.0,-1.0,NON
26096,5.0,-1.0,NON
26098,5.0,-1.0,NON
26100,6.0,-1.0,NON
26101,5.0,-1.0,NON
26103,5.0,-1.0,NON
26104,6.0,-1.0,NON
26106,6.0,-1.0,NON
26107,6.0,-1.0,NON
26108,6.0,-1.0,NON
26109,6.0,-1.0,NON
26110,5.0,-1.0,NON
26111,6.0,-1.0,NON
26112,5.0,-1.0,NON
26113,6.0,-1.0,NON
26114,5.0,-1.0,NON
26115,5.0,-1.0,NON
26118,5.0,-1.0,NON
26119,5.0,-1.0,NON
26120,5.0,-1.0,NON
26121,5.0,-1.0,NON
26122,5.0,-1.0,NON
26123,5.0,-1.0,NON
26124,5.0,-1.0,NON
26125,5.0,-1.0,NON
26126,5.0,-1.0,NON
26127,5.0,-1.0,NON
26128,6.0,-1.0,NON
26130,5.0,-1.0,NON
26131,5.0,-1.0,NON
26132,5.0,-1.0,NON
26133,5.0,-1.0,NON
26134,5.0,-1.0,NON
26135,5.0,-1.0,SMARTWAY
26137,5.0,-1.0,SMARTWAY
26138,5.0,-1.0,NON
26139,5.0,-1.0,NON
26140,5.0,-1.0,NON
26141,5.0,-1.0,SMARTWAY
26143,5.0,-1.0,SMARTWAY
26144,5.0,-1.0,NON
26145,5.0,-1.0,NON
26146,6.0,-1.0,NON
26148,5.0,-1.0,NON
26149,5.0,-1.0,NON
26151,5.0,-1.0,SMARTWAY
26152,5.0,-1.0,NON
26153,5.0,-1.0,NON
26154,5.0,-1.0,NON
26155,5.0,-1.0,NON
26156,5.0,-1.0,NON
26157,5.0,-1.0,NON
26158,5.0,-1.0,NON
26159,5.0,-1.0,NON
26160,5.0,-1.0,SMARTWAY
26161,5.0,-1.0,NON
26162,5.0,-1.0,NON
26163,5.0,-1.0,NON
26164,5.0,-1.0,NON
26165,5.0,-1.0,NON
26166,5.0,-1.0,NON
26167,5.0,-1.0,NON
26168,5.0,-1.0,NON
26169,5.0,-1.0,NON
26170,5.0,-1.0,NON
26171,5.0,-1.0,NON
26172,5.0,-1.0,NON
26173,6.0,-1.0,NON
26175,5.0,-1.0,NON
26176,5.0,-1.0,NON
26177,5.0,-1.0,NON
26178,5.0,-1.0,NON
26179,5.0,-1.0,SMARTWAY
26180,5.0,-1.0,NON
26182,5.0,-1.0,NON
26183,5.0,-1.0,NON
26184,5.0,-1.0,NON
26185,5.0,-1.0,SMARTWAY
26186,5.0,-1.0,NON
26188,5.0,-1.0,NON
26189,5.0,-1.0,NON
26190,5.0,-1.0,NON
26191,5.0,-1.0,NON
26192,5.0,-1.0,NON
26193,5.0,-1.0,NON
26194,5.0,-1.0,NON
26195,5.0,-1.0,NON
26196,5.0,-1.0,NON
26197,6.0,-1.0,NON
26199,5.0,-1.0,NON
26200,5.0,-1.0,NON
26202,5.0,-1.0,NON
26203,5.0,-1.0,NON
26204,5.0,-1.0,NON
26205,5.0,-1.0,NON
26206,5.0,-1.0,NON
26207,5.0,-1.0,NON
26208,5.0,-1.0,NON
26209,5.0,-1.0,NON
26210,5.0,-1.0,NON
26211,5.0,-1.0,NON
26212,5.0,-1.0,NON
26213,5.0,-1.0,SMARTWAY
26214,5.0,-1.0,NON
26215,5.0,-1.0,NON
26216,5.0,-1.0,NON
26217,5.0,5.0,NON
26218,5.0,5.0,NON
26235,5.0,5.0,NON
26236,5.0,5.0,NON
26249,5.0,-1.0,NON
26250,5.0,-1.0,SMARTWAY
26261,7.0,-1.0,NON
26264,5.0,-1.0,NON
26265,5.0,-1.0,NON
26266,5.0,-1.0,NON
26267,5.0,-1.0,NON
26268,5.0,-1.0,NON
26269,5.0,-1.0,NON
26270,5.0,-1.0,NON
26271,5.0,-1.0,NON
26279,5.0,-1.0,NON
26283,5.0,-1.0,NON
26287,5.0,-1.0,NON
26288,5.0,-1.0,NON
26289,7.0,-1.0,SMARTWAY
26293,5.0,-1.0,SMARTWAY
26294,5.0,-1.0,SMARTWAY
26327,5.0,-1.0,NON
26328,5.0,-1.0,NON
26329,5.0,-1.0,NON
26330,5.0,-1.0,SMARTWAY
26331,5.0,-1.0,SMARTWAY
26332,5.0,-1.0,NON
26333,5.0,-1.0,SMARTWAY
26334,5.0,-1.0,SMARTWAY
26335,5.0,-1.0,SMARTWAY
26336,5.0,-1.0,NON
26337,5.0,-1.0,SMARTWAY
26338,5.0,-1.0,NON
26339,5.0,-1.0,NON
26340,5.0,-1.0,NON
26341,5.0,-1.0,NON
26342,5.0,-1.0,NON
26343,5.0,-1.0,NON
26344,5.0,-1.0,NON
26345,5.0,-1.0,NON
26346,5.0,-1.0,NON
26347,5.0,-1.0,NON
26348,5.0,-1.0,NON
26349,5.0,-1.0,NON
26350,5.0,-1.0,NON
26351,5.0,-1.0,NON
26352,5.0,-1.0,NON
26353,5.0,-1.0,SMARTWAY
26354,5.0,-1.0,SMARTWAY
26355,5.0,-1.0,NON
26356,5.0,-1.0,NON
26357,5.0,-1.0,NON
26358,5.0,-1.0,SMARTWAY
26359,5.0,-1.0,SMARTWAY
26360,5.0,-1.0,NON
26361,6.0,-1.0,NON
26362,6.0,-1.0,NON
26363,5.0,-1.0,SMARTWAY
26364,5.0,-1.0,SMARTWAY
26365,8.0,-1.0,SMARTWAY ELITE
26366,8.0,-1.0,SMARTWAY ELITE
26367,9.0,-1.0,SMARTWAY
26368,9.0,-1.0,SMARTWAY
26369,5.0,-1.0,SMARTWAY
26370,9.0,-1.0,SMARTWAY
26371,5.0,-1.0,SMARTWAY
26372,5.0,-1.0,SMARTWAY
26373,5.0,-1.0,SMARTWAY
26374,5.0,-1.0,SMARTWAY
26375,5.0,-1.0,SMARTWAY
26376,5.0,-1.0,SMARTWAY
26377,5.0,-1.0,SMARTWAY
26378,5.0,-1.0,SMARTWAY
26379,5.0,-1.0,SMARTWAY
26380,5.0,-1.0,NON
26381,5.0,-1.0,NON
26382,5.0,-1.0,SMARTWAY
26383,5.0,-1.0,NON
26384,5.0,-1.0,NON
26385,5.0,-1.0,NON
26386,5.0,-1.0,NON
26387,5.0,-1.0,NON
26388,5.0,-1.0,NON
26389,5.0,-1.0,NON
26390,5.0,-1.0,NON
26391,5.0,-1.0,NON
26392,5.0,-1.0,NON
26393,5.0,-1.0,NON
26394,5.0,-1.0,NON
26395,5.0,-1.0,NON
26396,5.0,-1.0,NON
26397,5.0,-1.0,NON
26398,5.0,-1.0,NON
26401,5.0,-1.0,SMARTWAY
26402,5.0,-1.0,SMARTWAY
26403,5.0,-1.0,NON
26405,7.0,-1.0,SMARTWAY
26406,5.0,-1.0,SMARTWAY
26407,5.0,-1.0,SMARTWAY
26408,5.0,-1.0,NON
26409,5.0,-1.0,NON
26410,5.0,-1.0,NON
26412,5.0,-1.0,SMARTWAY
26413,5.0,-1.0,SMARTWAY
26415,7.0,-1.0,SMARTWAY
26416,5.0,-1.0,SMARTWAY
26417,5.0,-1.0,SMARTWAY
26418,6.0,-1.0,NON
26419,5.0,-1.0,NON
26420,5.0,-1.0,NON
26421,5.0,-1.0,SMARTWAY
26422,5.0,-1.0,SMARTWAY
26423,5.0,-1.0,SMARTWAY
26424,7.0,-1.0,SMARTWAY
26425,7.0,-1.0,SMARTWAY
26426,5.0,-1.0,NON
26427,5.0,-1.0,NON
26428,5.0,-1.0,SMARTWAY
26429,6.0,-1.0,NON
26430,6.0,-1.0,NON
26431,9.0,-1.0,SMARTWAY
26432,5.0,-1.0,SMARTWAY
26433,5.0,-1.0,SMARTWAY
26436,5.0,-1.0,NON
26437,5.0,-1.0,NON
26438,5.0,-1.0,SMARTWAY
26439,5.0,-1.0,SMARTWAY
26440,5.0,-1.0,SMARTWAY
26441,5.0,-1.0,SMARTWAY
26442,5.0,-1.0,SMARTWAY
26443,5.0,-1.0,SMARTWAY
26444,5.0,-1.0,SMARTWAY
26445,5.0,-1.0,SMARTWAY
26446,5.0,-1.0,SMARTWAY
26447,5.0,-1.0,SMARTWAY
26448,5.0,-1.0,SMARTWAY
26449,5.0,-1.0,SMARTWAY
26450,5.0,-1.0,SMARTWAY
26451,5.0,-1.0,SMARTWAY
26452,5.0,-1.0,SMARTWAY
26453,5.0,-1.0,SMARTWAY
26454,5.0,-1.0,NON
26455,5.0,-1.0,NON
26456,5.0,-1.0,NON
26457,5.0,-1.0,NON
26458,5.0,-1.0,NON
26459,5.0,-1.0,NON
26460,5.0,-1.0,NON
26461,5.0,5.0,NON
26462,6.0,-1.0,SMARTWAY
26463,5.0,-1.0,NON
26464,5.0,-1.0,NON
26465,5.0,-1.0,NON
26466,6.0,-1.0,SMARTWAY
26467,5.0,-1.0,NON
26468,5.0,-1.0,NON
26469,6.0,-1.0,SMARTWAY
26470,5.0,-1.0,NON
26471,5.0,-1.0,NON
26472,5.0,-1.0,NON
26473,7.0,-1.0,SMARTWAY
26474,5.0,-1.0,NON
26476,5.0,-1.0,NON
26478,5.0,-1.0,NON
26479,5.0,-1.0,NON
26480,5.0,-1.0,NON
26481,5.0,-1.0,NON
26482,5.0,-1.0,NON
26483,6.0,-1.0,SMARTWAY
26484,5.0,-1.0,NON
26485,5.0,-1.0,NON
26486,6.0,-1.0,SMARTWAY
26487,5.0,-1.0,NON
26488,5.0,-1.0,NON
26489,5.0,-1.0,NON
26490,5.0,-1.0,NON
26491,5.0,-1.0,NON
26492,5.0,-1.0,NON
26494,5.0,-1.0,NON
26495,5.0,-1.0,NON
26496,7.0,-1.0,SMARTWAY
26497,5.0,-1.0,NON
26499,5.0,-1.0,NON
26501,5.0,-1.0,NON
26502,5.0,-1.0,NON
26503,5.0,-1.0,NON
26504,5.0,-1.0,NON
26505,5.0,-1.0,NON
26506,5.0,-1.0,NON
26507,5.0,-1.0,NON
26508,5.0,-1.0,NON
26509,5.0,-1.0,NON
26510,5.0,-1.0,NON
26511,5.0,-1.0,SMARTWAY
26512,5.0,-1.0,NON
26513,5.0,-1.0,SMARTWAY
26514,5.0,-1.0,NON
26515,5.0,-1.0,NON
26516,5.0,5.0,NON
26517,5.0,-1.0,NON
28521,5.0,-1.0,NON
28522,5.0,-1.0,NON
28523,5.0,-1.0,NON
28524,5.0,-1.0,NON
28525,5.0,-1.0,SMARTWAY
28526,5.0,-1.0,NON
28527,6.0,-1.0,NON
28528,5.0,-1.0,NON
28529,6.0,-1.0,NON
28530,5.0,-1.0,NON
28531,5.0,-1.0,NON
28532,5.0,-1.0,NON
28533,5.0,-1.0,NON
28534,5.0,-1.0,NON
28535,5.0,-1.0,NON
28536,5.0,-1.0,NON
28537,5.0,-1.0,NON
28538,5.0,-1.0,SMARTWAY
28539,5.0,-1.0,SMARTWAY
28540,5.0,-1.0,SMARTWAY
28541,5.0,-1.0,NON
28542,5.0,-1.0,NON
28543,6.0,-1.0,SMARTWAY
28544,5.0,-1.0,SMARTWAY
28545,5.0,-1.0,SMARTWAY
28546,5.0,-1.0,SMARTWAY
28547,5.0,-1.0,SMARTWAY
28548,5.0,-1.0,NON
28549,5.0,-1.0,SMARTWAY
28550,5.0,-1.0,NON
28551,6.0,-1.0,SMARTWAY
28552,6.0,-1.0,SMARTWAY
28553,5.0,-1.0,SMARTWAY
28554,5.0,-1.0,SMARTWAY
28555,5.0,-1.0,SMARTWAY
28556,5.0,-1.0,SMARTWAY
28557,5.0,-1.0,NON
28558,5.0,-1.0,NON
28559,5.0,-1.0,NON
28560,6.0,-1.0,SMARTWAY
28561,5.0,-1.0,NON
28562,6.0,-1.0,SMARTWAY
28563,5.0,-1.0,SMARTWAY
28564,5.0,-1.0,SMARTWAY
28565,5.0,-1.0,SMARTWAY
28566,5.0,-1.0,SMARTWAY
28567,5.0,-1.0,SMARTWAY
28568,7.0,-1.0,SMARTWAY
28569,5.0,-1.0,SMARTWAY
28570,5.0,-1.0,SMARTWAY
28571,5.0,-1.0,SMARTWAY
28572,5.0,-1.0,SMARTWAY
28573,5.0,-1.0,NON
28574,5.0,-1.0,SMARTWAY
28575,5.0,-1.0,SMARTWAY
28576,5.0,-1.0,SMARTWAY
28577,5.0,-1.0,NON
28578,5.0,-1.0,NON
28579,5.0,-1.0,NON
28580,6.0,-1.0,SMARTWAY
28581,6.0,-1.0,SMARTWAY
28582,5.0,-1.0,SMARTWAY
28583,5.0,-1.0,SMARTWAY
28584,5.0,-1.0,SMARTWAY
28585,6.0,-1.0,NON
28586,5.0,-1.0,NON
28587,5.0,-1.0,NON
28588,7.0,-1.0,SMARTWAY
28589,5.0,-1.0,NON
